,averaged daily return,averaged daily return after transaction cost
2018-12-24,0.005647028253157788,0.005147028253157788
2018-12-25,-0.00541800477917124,-0.00541800477917124
2018-12-26,-0.008499707710222437,-0.008499707710222437
2018-12-27,-0.004609808151385665,-0.004609808151385665
2018-12-28,0.005557515579676638,0.005557515579676638
2019-01-02,-0.020721342062839668,-0.02133424528864612
2019-01-03,-0.014418203649039108,-0.014418203649039108
2019-01-04,0.025822667716520416,0.025822667716520416
2019-01-07,0.013111680851860121,0.013111680851860121
2019-01-08,0.0019066149117020308,0.0019066149117020308
2019-01-09,0.015379189764772525,0.014879189764772524
2019-01-10,-0.0030246455476754426,-0.0030246455476754426
2019-01-11,0.0073774361730131145,0.0073774361730131145
2019-01-14,-0.013437365766651372,-0.013437365766651372
2019-01-15,0.013805665736680824,0.013805665736680824
2019-01-16,-0.004976848977428339,-0.005320598977428339
2019-01-17,-0.008005059141963713,-0.008005059141963713
2019-01-18,0.014249356042718814,0.014249356042718814
2019-01-21,0.013875973353831368,0.013875973353831368
2019-01-22,-0.015111149636923853,-0.015111149636923853
2019-01-23,-0.007979495458259463,-0.008237559974388495
2019-01-24,-0.0008935636877254498,-0.0008935636877254498
2019-01-25,0.006155263322827989,0.006155263322827989
2019-01-28,-0.012014990516888981,-0.012014990516888981
2019-01-29,-0.01381496445106462,-0.01381496445106462
2019-01-30,-0.014556834323225114,-0.014814898839354147
2019-01-31,0.0011874171633607742,0.0011874171633607742
2019-02-01,0.027593905074579143,0.027593905074579143
2019-02-11,0.03543350174235802,0.03543350174235802
2019-02-12,0.0228696971617613,0.0228696971617613
2019-02-13,0.033763496121805056,0.03311833483148247
2019-02-14,0.01149717314676754,0.01149717314676754
2019-02-15,-0.0020519660780304724,-0.0020519660780304724
2019-02-18,0.03997852991978575,0.03997852991978575
2019-02-19,0.0034041877992083535,0.0034041877992083535
2019-02-20,0.0019164554955448984,0.001593874850383608
2019-02-21,-0.0005644333344463052,-0.0005644333344463052
2019-02-22,0.026335367670607776,0.026335367670607776
2019-02-25,0.06310010346973378,0.06310010346973378
2019-02-26,0.00568408085921705,0.00568408085921705
2019-02-27,-0.008600603328212365,-0.00911673236047043
2019-02-28,-0.0021937142184447135,-0.0021937142184447135
2019-03-01,0.022883495029488794,0.022883495029488794
2019-03-04,0.014769260429038887,0.014769260429038887
2019-03-05,0.027953734951681332,0.027953734951681332
2019-03-06,0.024291640067936975,0.024033575551807945
2019-03-07,-0.0020905568546633222,-0.0020905568546633222
2019-03-08,-0.052909308799438025,-0.052909308799438025
2019-03-11,0.02582441117732877,0.02582441117732877
2019-03-12,0.019853626974473952,0.019853626974473952
2019-03-13,-0.024756438207094694,-0.025079018852255986
2019-03-14,-0.025250756446251556,-0.025250756446251556
2019-03-15,-4.284499085074889e-05,-4.284499085074889e-05
2019-03-18,0.023377310456596686,0.023377310456596686
2019-03-19,0.0034780676378525065,0.0034780676378525065
2019-03-20,0.0026153415121701606,0.0021637286089443543
2019-03-21,0.0064954348992664335,0.0064954348992664335
2019-03-22,-0.0092085009155358,-0.0092085009155358
2019-03-25,-0.024564940344852303,-0.024564940344852303
2019-03-26,-0.02763804901138045,-0.02763804901138045
2019-03-27,0.001051699899769123,0.0007291192546078327
2019-03-28,-0.007354957198859571,-0.007354957198859571
2019-03-29,0.03899202933619577,0.03899202933619577
2019-04-01,0.03647537589188781,0.03647537589188781
2019-04-02,0.010240816545680568,0.010240816545680568
2019-04-03,0.01539809868247154,0.015140034166342508
2019-04-04,0.008728728809538854,0.008728728809538854
2019-04-08,-0.004520793410829378,-0.004520793410829378
2019-04-09,0.0015962871235254178,0.0015962871235254178
2019-04-10,0.002502323956357472,0.002502323956357472
2019-04-11,-0.027074476946993158,-0.02739705759215445
2019-04-12,-0.001711572256057109,-0.001711572256057109
2019-04-15,-0.015206370223365904,-0.015206370223365904
2019-04-16,0.024668692904095794,0.024668692904095794
2019-04-17,0.009606366696725226,0.009606366696725226
2019-04-18,-0.007890657227510913,-0.008213237872672204
