,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,BM,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,Equal Weight
5/9/2017,-0.000731535,0.002675017,0.001602961,-0.00395878,-0.003253537,-0.004133495,-0.000254237,1.65065216,1.543492373,1.68505888,1.424381026,1.357500505,1.26746813,0.978727861
5/10/2017,0.003290396,0.003184404,0.007212909,0.009305957,0.010327756,0.009958942,-0.013684746,1.656083459,1.548407476,1.697213056,1.437636255,1.371520439,1.280090772,0.965334219
5/11/2017,-0.006585317,0.000445044,-0.002409406,-0.012820869,-0.009419197,-0.012466342,0.000430508,1.645177625,1.549096585,1.693123781,1.419204509,1.358601818,1.264132723,0.965749803
5/12/2017,-0.004863188,0.000888766,0.001634519,-0.003889008,-0.002545167,-0.003412335,0.003187075,1.637176817,1.55047337,1.695891224,1.413685211,1.355143949,1.259819078,0.96882772
5/15/2017,0.008384907,-0.000387428,0.003735801,0.005044377,0.004820675,0.005645731,0.003710884,1.650904392,1.549872673,1.702226736,1.420816372,1.361676658,1.266931678,0.972422928
5/16/2017,-0.00080667,-0.001713708,-0.001114061,-0.017951109,-0.018327604,-0.017678921,0.012734694,1.649572657,1.547216644,1.700330351,1.395311143,1.336720387,1.244533693,0.984806436
5/17/2017,-0.004284506,-0.006226251,-0.00484951,-0.007152115,-0.004246187,-0.005137089,-0.000423208,1.642505053,1.537583284,1.692084582,1.385331717,1.331044423,1.238140413,0.984389658
5/18/2017,0.000187452,-0.000797317,0.001911561,0.010743381,0.008725493,0.004971807,-0.005183673,1.642812944,1.536357343,1.695319105,1.400214863,1.342658441,1.244296208,0.979286904
5/19/2017,-0.001570599,-0.002691123,0.002266653,0.003160048,0.005543054,0.003206732,-6.44E-05,1.640232743,1.532222817,1.699161805,1.40463961,1.35010087,1.248286332,0.979223831
5/22/2017,0.00288575,0.002166731,0.001852538,0.013267029,0.010980663,0.010967049,-0.005735593,1.644966045,1.535542731,1.702309567,1.423275004,1.364925872,1.26197635,0.973607401
5/23/2017,0.006995224,0.01113501,0.005081674,0.013017779,0.010867075,0.009036609,-0.007477966,1.656472951,1.552641015,1.710960149,1.441802884,1.379758624,1.273380336,0.966326798
5/24/2017,-0.000978202,0.00357773,-0.000658757,-0.008232749,-0.008915619,-0.005368243,0.002342373,1.654852586,1.558195945,1.709833042,1.429932882,1.367457222,1.266544521,0.968590296
5/25/2017,0.000509154,0.000843447,0.001504379,0.00028684,-0.001346532,0.000528602,0.014220339,1.655695161,1.559510201,1.712405279,1.430343044,1.365615897,1.267214019,0.982363978
5/26/2017,-0.000154586,0.000994205,3.34E-05,-0.002338077,0.002112418,-0.002642405,-0.001166667,1.655439213,1.561060674,1.712462402,1.426998792,1.368500649,1.263865527,0.981217887
5/31/2017,-0.002611516,-0.001465008,-0.004599644,0.001626591,0.000258745,0.001505155,0.003791809,1.651116007,1.558773707,1.704585684,1.429319935,1.368854741,1.26576784,0.984938477
6/1/2017,-0.005603263,-0.001649675,-0.003304636,0.011707963,0.008665692,0.007806324,-0.006640411,1.64186437,1.556202237,1.698952649,1.44605436,1.380716815,1.275648834,0.978398081
6/2/2017,0.002374567,-0.001801074,-0.004219753,-0.001942825,-0.003855872,-0.003184601,0.002325342,1.645763087,1.553399402,1.691783489,1.44324493,1.375392948,1.271586401,0.980673192
6/5/2017,-0.002975868,-0.003703394,-0.002983521,-0.001646321,-0.001395651,-0.000123436,0.000441379,1.640865513,1.547646552,1.686736017,1.440868885,1.373473379,1.271429442,0.981106041
6/6/2017,0.001877016,0.002231468,-0.000124997,0.004607501,0.003280265,0.003239878,0.004931271,1.643945444,1.551100076,1.68652518,1.44750769,1.377978736,1.275548718,0.985944141
6/7/2017,0.004169091,0.001264748,0.003224209,-0.00630064,-0.005792928,-0.004809669,0.014419244,1.650799202,1.553061826,1.69196289,1.438387465,1.369996204,1.269413751,1.00016071
6/8/2017,0.004627871,0.000405031,0.003654388,-0.000498737,-2.91E-05,0.001528195,0.002742268,1.658438888,1.553690865,1.698145979,1.437670088,1.369956344,1.271353663,1.002903419
6/9/2017,-0.001157327,-0.001576947,-0.000927949,0.003650463,0.003953164,0.002606593,0.002808219,1.656519532,1.551240777,1.696570186,1.44291825,1.375372006,1.274667564,1.005719791
6/12/2017,-0.004117831,-4.30E-05,-0.003576591,-0.007712163,-0.002715667,-0.002484549,-0.005948805,1.649698265,1.551174008,1.690502248,1.431790229,1.371636954,1.27150059,0.99973696
6/13/2017,0.004557557,0.001440973,0.005709102,-0.002134964,-0.001460647,-0.000983472,0.007474403,1.657216858,1.553409208,1.700153498,1.428733408,1.369633477,1.270250105,1.007209397
6/14/2017,0.003422314,-8.41E-05,0.004928455,0.004817402,0.001492452,0.002338021,-0.008225256,1.662888375,1.553278644,1.708532628,1.435616192,1.371677589,1.273219977,0.998924842
6/15/2017,0.002867603,-0.000202482,0.000830701,0.001027854,-0.003167034,-0.004490208,0.003884354,1.667656879,1.552964133,1.709951908,1.437091795,1.367333439,1.267502954,1.002805019
6/16/2017,-0.001876452,-0.002622528,-0.000371197,0.002842213,0.004615832,0.002857131,-0.002394558,1.6645276,1.548891441,1.709317179,1.441176316,1.373644821,1.271124376,1.000403744
6/19/2017,0.001289491,0.000405214,0.001995473,-0.00106634,-0.00050664,-0.001381347,0.007765306,1.666673994,1.549519073,1.712728075,1.439639532,1.372948877,1.269368512,1.008172186
6/20/2017,-0.002194532,-0.002738672,-0.003640057,-0.003097698,-0.004769756,-0.002401221,-0.001346939,1.663016424,1.545275449,1.706493647,1.435179964,1.366400246,1.266320478,1.00681424
6/21/2017,-0.000359287,0.002119611,0.005430797,-0.000511816,-0.003889347,-0.004081402,0.007639456,1.662418924,1.548550831,1.715761268,1.434445416,1.361085841,1.261152115,1.014505752
6/22/2017,0.000575862,0.000301312,-0.001137427,0.006454129,0.006187635,0.004781535,-0.002887372,1.663376248,1.549017428,1.713809715,1.443703512,1.369507744,1.267182358,1.011576497
6/23/2017,0.002908725,0.000978643,0.002379273,-0.00709702,-0.003614983,-0.007024994,0.005580205,1.668214552,1.550533363,1.717887336,1.433457519,1.364556997,1.258280409,1.017221301
6/26/2017,-0.001016148,0.001683665,1.24E-05,-0.004883303,-0.004938235,-0.00525936,0.013979522,1.666519399,1.553143942,1.717908721,1.426457512,1.357818493,1.25166266,1.031441569
6/27/2017,0.004111697,0.003672798,0.003291321,0.003582379,0.00651139,0.005097533,0.001143345,1.673371622,1.558848326,1.72356291,1.431567623,1.366659779,1.258043052,1.032620862
6/28/2017,0.000370215,0.003565156,-0.002699171,0.002959722,0.001701774,0.003565382,-0.006791809,1.673991129,1.564405864,1.718910719,1.435804665,1.368985525,1.262528456,1.025607498
6/29/2017,-0.003664563,-0.001274962,0.002625585,-0.000880301,-0.003702669,-0.000737871,0.005047782,1.667856683,1.562411306,1.723423865,1.434540725,1.363916625,1.261596872,1.030784541
6/30/2017,0.003477392,-0.000903421,0.000130329,0.003107754,0.002088666,0.002722163,0.000255973,1.673656475,1.56099979,1.723648477,1.438998925,1.366765391,1.265031145,1.031048394
7/3/2017,0.005721801,0.000380357,0.002503144,0.002392516,0.00661774,0.003205501,0.001860544,1.683232804,1.561593528,1.727963018,1.442441753,1.375810289,1.269086203,1.032966705
7/4/2017,0.00026609,0.000869664,-0.006144637,0.000270318,8.59E-05,-0.001873686,-0.00644898,1.683680696,1.562951589,1.717345312,1.44283167,1.375928496,1.266708334,1.026305124
7/5/2017,-0.008525827,0.001529089,0.003250231,-0.003100802,-0.004010745,-0.002285631,0.00744898,1.669325925,1.565341481,1.722927081,1.438357735,1.370409997,1.263813106,1.03395005
7/6/2017,-0.002171031,0.001881745,-0.003158989,0.004542771,0.004830603,0.005083403,-0.000564626,1.665701767,1.568287055,1.717484373,1.444891865,1.377029904,1.270237578,1.033366255
7/7/2017,-0.006585628,-0.00272097,-0.001285369,0.002813373,0.004485103,-0.000147859,0.002809524,1.654732075,1.564019793,1.715276772,1.448956885,1.383206025,1.270049762,1.036269522
7/10/2017,0.000678691,0.00295009,-0.00130737,0.003412821,0.003262743,0.003568668,-0.001969283,1.655855127,1.568633792,1.713034271,1.453901915,1.387719071,1.274582148,1.034228813
7/11/2017,0.001909656,0.003269865,0.002495469,-0.003829877,-0.005187011,0.001115067,-0.00397619,1.65901724,1.573763013,1.717309095,1.44833365,1.380520957,1.276003392,1.030116523
7/12/2017,-0.004072432,0.000877683,0.00041623,-0.004250929,-0.002467908,-0.005904079,-0.00279932,1.652261005,1.575144278,1.71802389,1.442176886,1.377113958,1.268469767,1.027232897
7/13/2017,0.000818923,0.001720454,-0.000159722,0.003431895,0.004731751,0.008267053,0.005687075,1.65361408,1.577854241,1.717749484,1.447126286,1.383630118,1.278956274,1.033074848
7/14/2017,-0.004864364,0.001591581,-0.000144341,-0.004466266,0.001820629,0.006694543,0.000656463,1.645570299,1.580365524,1.717501542,1.440663035,1.386149195,1.287518302,1.033753023
7/17/2017,-0.011512922,0.001046031,0.007984502,0.005825963,0.002419985,0.010032953,-0.026248299,1.626624977,1.582018635,1.731214937,1.449056284,1.389503656,1.300435913,1.006618764
7/18/2017,-0.000837954,0.003213845,0.000964641,0.001433872,-0.00387818,-0.004325972,0.004972789,1.62526194,1.587102998,1.732884938,1.451134046,1.38411491,1.294810263,1.011624467
7/19/2017,0.00200676,0.005159489,0.003809505,0.001746533,-0.000889961,-0.00443239,0.020931973,1.62852345,1.595291638,1.739486372,1.453668499,1.382883102,1.289071159,1.032799762
7/20/2017,-0.003480779,-0.001475992,-0.00078253,-0.015064573,-0.008868058,-0.011631316,0.00420068,1.62285492,1.592937001,1.738125171,1.431769604,1.370619614,1.274077565,1.037138224
7/21/2017,0.001538365,-0.001271753,0.004446829,-0.000935068,0.00017486,0.000735516,-0.000860544,1.625351463,1.590911178,1.745854317,1.430430802,1.370859281,1.27501467,1.036245721
7/24/2017,0.003016104,-0.001163636,0.00060948,0.004560654,0.002680756,0.003769091,0.002629252,1.630253692,1.589059937,1.74691838,1.436954502,1.37453422,1.279820316,1.038970272
7/25/2017,0.00404109,0.001967245,0.00394133,0.004824131,0.005090114,0.003072092,-0.006404762,1.636841694,1.592186007,1.753803562,1.443886559,1.381530756,1.283752042,1.032315914
7/26/2017,-0.005209182,-0.005646574,-0.00682234,-0.001983868,-0.002536852,-0.002304802,-0.001989831,1.628315088,1.583195611,1.741838518,1.441022078,1.378026017,1.280793247,1.030261781
7/27/2017,0.00364391,-0.005185127,-0.000539346,-0.001019277,-0.002103112,-0.000371279,0.008257627,1.634248522,1.574986541,1.740899064,1.439553278,1.375127874,1.280317716,1.038769298
7/28/2017,0.00129167,-0.005015573,-0.003330588,-0.006299885,-0.008128901,-0.011560985,0.001359322,1.636359431,1.567087081,1.735100846,1.430484258,1.363949596,1.265515982,1.04018132
7/31/2017,-0.008246825,-0.006828484,-0.003461625,-0.002843939,-0.008800864,-0.008988507,0.007513605,1.622864662,1.556386252,1.729094578,1.426416048,1.351945661,1.254140883,1.047996832
8/1/2017,-0.001656686,0.001437269,-0.002341572,-0.001563184,0.003012462,-0.001062876,0.003789116,1.620176084,1.558623197,1.725045779,1.424186297,1.356018346,1.252807886,1.051967813
8/2/2017,-0.003804296,0.000247443,0.00079738,0.002035269,0.00037751,-0.002805371,-0.004508475,1.614012455,1.559008868,1.726421296,1.427084899,1.356530256,1.249293295,1.047225043
8/3/2017,-0.004042798,-0.003316286,-0.002116059,-0.000455177,-0.001656355,-0.000259542,-0.002664407,1.607487329,1.553838748,1.722768086,1.426435323,1.354283361,1.248969051,1.04443481
8/4/2017,0.000939615,0.003823648,0.001004693,0.01578562,0.013436891,0.011080047,-0.003088136,1.608997748,1.559780081,1.724498939,1.448952489,1.372480718,1.262807687,1.041209454
8/7/2017,-0.003954429,-0.00104589,-0.004262077,-0.003515783,-0.0050439,-0.005787128,0.005644068,1.60263508,1.558148722,1.717148992,1.443858286,1.365558063,1.255499657,1.04708611
8/8/2017,0.001569072,-3.39E-05,-0.002169789,-0.004233279,-0.001379092,-0.002158477,0.003267797,1.60514973,1.558095953,1.713423141,1.437746031,1.363674833,1.25278969,1.050507775
8/9/2017,-0.001014094,-0.000781681,-0.00056083,0.002458257,-0.004735365,-0.001828602,-6.78E-06,1.603521958,1.556878019,1.712462202,1.441280381,1.357217335,1.250498837,1.050500653
8/10/2017,-0.000117061,0.001884944,0.003339681,0.005235841,0.005636369,0.007022928,-0.004257627,1.603334248,1.559812647,1.718181279,1.448826696,1.364867112,1.259281,1.046028013
8/11/2017,0.008245206,0.003580022,0.003600431,0.020039629,0.01705663,0.021818478,-0.018579661,1.616554069,1.56539681,1.724367473,1.477860645,1.388147146,1.286756595,1.026593167
8/14/2017,0.00062849,0.002535218,0.001656272,-0.017303704,-0.011852768,-0.014960711,0.016,1.617570057,1.569365433,1.727223494,1.452288182,1.37169376,1.267505801,1.043018657
8/15/2017,-0.000470024,-0.001721242,0.001823106,-0.007074832,-0.006436795,-0.004612267,0.001532203,1.61680976,1.566664175,1.730372406,1.442013487,1.362864448,1.261659726,1.044616774
8/16/2017,0.005540982,0.007217095,-0.000880963,0.004894445,0.003039848,0.004271615,0.001674576,1.625768474,1.577970939,1.728848012,1.449071343,1.367007349,1.26704905,1.046366065
8/17/2017,-0.005727891,-0.004649294,-0.003767653,-0.00136366,-0.003431888,-0.002379099,0.008561224,1.616456249,1.570634488,1.722334312,1.447095302,1.362315933,1.264034615,1.055324239
8/18/2017,-0.003359041,-0.002180982,0.001809374,0.007475554,0.005913123,0.004861165,-0.001653061,1.611026507,1.567208963,1.725450659,1.457913141,1.370371474,1.270179296,1.053579724
8/21/2017,0.002169298,0.003686282,0.002029869,-0.013234466,-0.013243586,-0.011398998,0.006212838,1.614521303,1.572986137,1.728953098,1.438618439,1.352222842,1.255700525,1.060125444
8/22/2017,-0.001485058,-0.001457894,-0.000785603,-0.00463945,-0.007324099,-0.004472176,-0.003,1.612123645,1.57069289,1.727594827,1.431944041,1.342319028,1.250084811,1.056945067
8/23/2017,0.002989311,0.003177143,0.004077265,0.010245471,0.012686769,0.010210226,-0.003283784,1.616942784,1.575683206,1.734638689,1.446614982,1.359348719,1.26284846,1.053474288
8/24/2017,-0.001502865,-0.00326089,-0.000871528,0.000574485,-0.00097579,-0.001820288,-0.008402027,1.614512738,1.570545076,1.733126903,1.447446041,1.358022281,1.260549712,1.044622969
8/25/2017,-0.003700991,-0.000536365,-0.004107427,-0.002661172,-0.002940718,-0.003144422,0.013597973,1.60853744,1.569702691,1.726008211,1.443594138,1.35402872,1.256586011,1.058827724
8/28/2017,0.006053407,0.006656542,-0.001889402,0.003110513,0.000785031,0.002511234,0.01502027,1.618274572,1.580151483,1.722747087,1.448084456,1.355091674,1.259741593,1.074731602
8/29/2017,0.001145823,-0.002620811,-0.00042545,0.003604318,0.00283073,0.00151563,-0.003793919,1.620128828,1.576010204,1.722014145,1.453303813,1.358927573,1.261650895,1.070654158
8/30/2017,0.005265177,0.002726843,0.006101112,-0.004256403,-0.004343497,-0.003297427,0.00222973,1.628659094,1.580307737,1.732520346,1.447117966,1.353025075,1.257490693,1.073041427
8/31/2017,-0.002075194,-0.00081534,-0.001772217,0.003183724,0.002823129,0.003286243,0.000304054,1.62527931,1.579019248,1.729449944,1.45172519,1.35684484,1.261623113,1.07336769
9/1/2017,0.004960778,-0.001912889,-0.003363354,-0.005606445,-0.004066623,-0.006339845,0.004130872,1.63334196,1.57599876,1.723633191,1.443586173,1.351327063,1.253624618,1.077801635
9/4/2017,0.006318069,0.003157169,-0.00267382,0.00345378,0.003691629,0.005189261,0.005050336,1.643661527,1.580974454,1.719024506,1.448572002,1.356315661,1.260130004,1.083244895
9/5/2017,0.000367245,0.002733584,0.000686391,0.000902919,-0.00137851,0.00100441,-0.000228188,1.644265153,1.585296181,1.720204429,1.449879945,1.354445967,1.261395691,1.082997711
9/6/2017,-0.002595234,-0.006954229,-0.005015842,-0.003577768,-0.003346365,-0.001667492,0.001030201,1.639997901,1.574271668,1.711576156,1.444692611,1.349913496,1.259292324,1.084113417
9/7/2017,0.001437881,-0.001936284,0.001985156,0.000615369,0.001472208,0.001294278,-0.005355705,1.642356022,1.571223431,1.714973901,1.44558163,1.35190085,1.260922198,1.078307226
9/8/2017,-0.002150017,0.000722886,0.002674996,0.004768907,0.002849469,0.00514391,-3.36E-06,1.638824929,1.572359247,1.71956145,1.452475475,1.355753049,1.267408268,1.078303607
9/11/2017,-0.00228768,-0.004698372,-0.004381751,-0.012406045,-0.010020402,-0.007035589,0.004201342,1.635075822,1.564971718,1.71202676,1.434455998,1.342167859,1.258491305,1.08283393
9/12/2017,-0.000634937,0.006011103,-0.002517172,0.001282535,-0.001649206,-0.005533087,0.000484848,1.634037652,1.574378924,1.707717294,1.436295739,1.339954347,1.251527963,1.08335894
9/13/2017,0.003262542,0.000690973,0.000313963,-0.001625891,-0.001170145,0.000410766,0.001188552,1.639368768,1.575466777,1.708253454,1.433960478,1.338386406,1.252042048,1.084646569
9/14/2017,-0.003604845,-0.003560713,-0.001825985,0.004937579,0.005855023,0.004172168,-0.00169697,1.633459098,1.569856992,1.705134209,1.441040771,1.34622269,1.257265778,1.082805956
9/15/2017,0.001985984,-0.002244106,0.001570565,0.005454063,0.000458471,0.006200747,-0.001292929,1.636703122,1.566334067,1.707812233,1.448900299,1.346839894,1.265061765,1.081405965
9/18/2017,0.007266421,0.005038534,0.002253189,-0.008739561,-0.004435904,-0.008416031,0.005481481,1.648596096,1.574226094,1.711660257,1.436237546,1.340865441,1.254414966,1.087333672
9/19/2017,-6.94E-05,0.001902146,-0.00465147,0.00109282,0.002304738,0.000244481,-0.003784512,1.648481683,1.577220502,1.70369852,1.437807095,1.343955785,1.254721646,1.083218645
9/20/2017,0.005349147,0.001557036,-0.001374162,-0.004496688,-0.005035856,-0.006104381,0.005057239,1.657299654,1.579676291,1.701357362,1.431341725,1.337187817,1.247062347,1.08869674
9/21/2017,0.003590749,0.004065727,0.002748779,0.007462003,0.006512269,0.004917197,-0.005926174,1.663250601,1.586098824,1.706034018,1.442022401,1.345895944,1.253194399,1.082244933
9/22/2017,-0.002345037,-0.000649124,0.001733023,0.010223907,0.00946841,0.005790802,-0.003597315,1.659350217,1.585069249,1.708990614,1.456765504,1.358639438,1.260451399,1.078351757
9/25/2017,-0.003294281,0.00441744,0.001274309,0.008572475,0.004702383,0.007403918,-0.009610738,1.653883851,1.592071197,1.711168396,1.46925359,1.365028281,1.269783678,1.067988
9/26/2017,-0.005328511,-0.000957378,-0.003053225,-0.013929348,-0.012346697,-0.0129857,0.001577181,1.645071113,1.590546983,1.705943814,1.448787846,1.348174691,1.253294648,1.069672411
9/27/2017,0.003101799,-0.002856051,0.003864922,-0.00707975,-0.006637823,-0.010792674,0.003291946,1.650173793,1.5860043,1.712537154,1.43853079,1.339225746,1.239768248,1.073193715
9/28/2017,-0.000242182,-0.003471798,0.000660701,0.001453114,-0.00289832,-0.000131362,-0.001463087,1.64977415,1.580498014,1.713668629,1.440621139,1.335344241,1.239605389,1.071623539
9/29/2017,0.006598611,0.001881138,0.002451623,0.0027526,0.004289898,0.001834488,0.004461279,1.660660368,1.583471148,1.717869898,1.444586593,1.341072732,1.24187943,1.076404351
10/9/2017,0.001273593,-5.81E-05,0.002467717,-0.007270034,-0.007003222,-0.007023728,0.010969697,1.662775373,1.583379173,1.722109115,1.434084399,1.331680901,1.233156807,1.088212181
10/10/2017,0.003434107,0.001400521,0.005092288,0.009030401,0.006859198,0.006593514,0.00343771,1.668485522,1.585596729,1.730878591,1.447034756,1.340815164,1.241287644,1.091953139
10/11/2017,0.003130834,0.003012627,0.003206742,0.006648359,0.005767499,0.006986768,-0.00062963,1.673709273,1.590373541,1.736429072,1.456655163,1.348548315,1.249960232,1.091265613
10/12/2017,0.000776064,-0.002423332,-0.002617642,0.000718218,-0.001304098,0.000209095,-0.000643098,1.675008179,1.586519537,1.731883722,1.457701359,1.346789675,1.250221593,1.090563823
10/13/2017,0.002383146,0.000199332,0.001029764,-0.004227898,-0.001296178,-0.001607146,0.00340404,1.678999968,1.586835782,1.733667153,1.451538346,1.345043996,1.248212304,1.094276146
10/16/2017,0.001155554,0.000635292,0.003165447,0.002355226,0.000616764,-0.000549079,-0.007597315,1.680940143,1.587843886,1.739154985,1.454957047,1.345873571,1.247526937,1.085962585
10/17/2017,0.004363837,2.03E-05,0.002267426,-0.000995952,0.000786251,9.30E-05,-0.001151007,1.688275492,1.587876197,1.74309839,1.45350798,1.346931765,1.247642922,1.084712635
10/18/2017,-0.00085041,-0.002891478,0.000537456,0.005246542,0.00304832,0.00315443,0.002362416,1.686839765,1.583284888,1.744035229,1.46113387,1.351037644,1.251578525,1.087275177
10/19/2017,0.002730634,-0.002308232,-0.002512789,0.008286778,0.009651693,0.005621323,-0.007771044,1.691445907,1.579630299,1.739652836,1.473241962,1.364077445,1.258614052,1.078825914
10/20/2017,0.004092189,0.001038408,0.001121963,-0.006393045,-0.001572168,-0.003035937,0.005505051,1.698367624,1.5812706,1.741604662,1.46382346,1.361932886,1.254792979,1.084764906
10/23/2017,0.000865958,0.002592884,0.003221897,-0.003815098,-0.004309372,0.000557683,0.002289562,1.699838339,1.585370651,1.747215933,1.45823883,1.356063811,1.255492755,1.087248542
10/24/2017,-0.00515989,-0.002738071,-0.00177971,0.001943809,0.001271265,-0.000879625,0.00496633,1.69106736,1.581029793,1.744106396,1.461073368,1.357787727,1.254388393,1.092648177
10/25/2017,0.006218646,0.003227095,0.002894642,-0.002658388,-0.00343389,-0.001407746,0.003693603,1.701583509,1.586131927,1.749154959,1.457189268,1.353125233,1.252622532,1.096683986
10/26/2017,-0.004765823,-0.002268908,-0.004593037,-0.007636726,-0.00753067,-0.006221235,0.002627517,1.693474063,1.582533139,1.741121026,1.446061113,1.342935294,1.244829673,1.099565541
10/27/2017,-0.001890401,-0.000474572,-0.002660956,-0.004475285,-0.006028322,-0.006355368,-0.002228956,1.690272718,1.581782113,1.736487979,1.439589577,1.334839647,1.236918323,1.097114658
10/30/2017,-0.008446429,-0.008842908,-0.005049596,0.000455457,-0.00363959,0.003352093,-0.011523649,1.67599595,1.56779456,1.727719417,1.440245249,1.329981378,1.241064588,1.084471894
10/31/2017,0.002573609,0.002783055,0.002291497,-0.007361584,-0.003859135,-0.004555609,0.003327703,1.680309308,1.572157818,1.73167848,1.429642762,1.324848801,1.235410783,1.088080694
11/1/2017,0.005196219,0.002355966,-0.000394209,0.003796891,-0.000558018,0.002238646,-0.000831081,1.689040563,1.575861769,1.730995837,1.43507096,1.324109511,1.23817643,1.087176411
11/2/2017,-0.001102716,-0.002283739,0.000914643,-0.00066474,-0.001397805,0.000440649,-0.002456081,1.687178031,1.572262912,1.73257908,1.434117011,1.322258664,1.238722031,1.084506217
11/3/2017,-0.002244218,-6.18E-05,0.004596185,-0.001086231,-0.001953701,-0.002230449,-0.004945946,1.683391636,1.572165777,1.740542334,1.432559228,1.319675366,1.235959125,1.079142308
11/6/2017,-0.00277957,-0.000569198,0.002865219,-0.014364223,-0.013669166,-0.010746399,0.006717172,1.678712531,1.571270903,1.745529369,1.411981628,1.301636505,1.222677015,1.086391092
11/7/2017,-0.000954849,-0.008492582,-0.005684425,-0.004963697,-0.006775877,-0.006069296,0.007889262,1.677109614,1.557926756,1.735607039,1.404972979,1.292816776,1.215256226,1.094961916
11/8/2017,0.001398448,-0.001361317,-0.003993104,0.002039968,0.002228615,-0.001304184,0.002097315,1.679454965,1.555805924,1.728676579,1.407839079,1.295697967,1.213671309,1.097258397
11/9/2017,0.001689243,0.0029397,-0.001877787,-0.002757086,-0.007047591,-0.003466393,0.00440604,1.682291972,1.560379527,1.725430493,1.403957546,1.286566417,1.209464247,1.102092961
11/10/2017,0.003006187,0.001861855,0.005066323,0.004210775,0.001101237,0.002296666,0.002788591,1.687349256,1.563284727,1.734172081,1.409869295,1.287983232,1.212241982,1.105166247
11/13/2017,-0.003102945,-0.002429974,0.000845211,-0.003339469,-0.003508821,-0.002892791,0.003708054,1.682113504,1.559485986,1.735637822,1.40516108,1.283463929,1.20873522,1.109264263
11/14/2017,-0.005625843,-0.001000118,-0.001508658,0.004842485,0.003739898,0.003844185,-0.006127517,1.672650198,1.557926316,1.733019338,1.411965552,1.288263953,1.213381822,1.102467228
11/15/2017,0.002880118,0.002269978,-0.000467758,0.005221612,0.005780606,0.005110299,-0.008912752,1.677467628,1.561462775,1.732208705,1.419338288,1.2957109,1.219582565,1.092641211
11/16/2017,-0.005907503,-0.000164291,-0.00163794,-0.011408435,-0.011641046,-0.011570814,-0.00064094,1.667557983,1.56120624,1.729371451,1.403145859,1.28062747,1.205471002,1.091940894
11/17/2017,-0.005377785,0.000320457,-0.00035266,0.01171693,0.01037858,0.015793121,-0.009315436,1.658590214,1.56170654,1.728761571,1.419586421,1.293918564,1.224509152,1.081768988
11/20/2017,-0.003262587,-0.000771514,0.001515195,-0.004928738,-0.004570241,-0.002775228,0.004879195,1.65317892,1.560501661,1.731380982,1.412589652,1.288005045,1.22111086,1.08704715
11/21/2017,0.002945671,0.003360489,0.007309717,-0.004898568,-0.007495475,0.001115982,0.011181208,1.658048641,1.56574571,1.744036887,1.405669985,1.278350835,1.222473597,1.09920165
11/22/2017,-0.00900931,-0.006592267,-0.008887174,0.007120332,0.004036787,0.003487637,0.002610738,1.643110767,1.555423896,1.728537327,1.415678822,1.283511265,1.226737142,1.102071378
11/23/2017,-0.003757891,-0.003820163,-0.003492364,0.012478748,0.010440793,0.012075221,-0.025268456,1.636936135,1.549481923,1.722500646,1.433344721,1.29691214,1.241550264,1.074223735
11/24/2017,-0.003317014,-0.001606156,0.000536687,0.007226205,0.007468338,0.004098556,0.001677852,1.631506395,1.546993214,1.723425089,1.443702364,1.306597919,1.246638827,1.076026124
11/27/2017,-0.00199253,-0.00425802,0.000243448,0.012745983,0.015386616,0.015421885,-0.012352349,1.62825557,1.540406086,1.723844654,1.46210377,1.326702039,1.265864348,1.062734674
11/28/2017,0.004135149,0.000315784,0.000893122,-0.00761789,-0.006148317,-0.009410641,0.007077181,1.634988649,1.540892521,1.725384257,1.450965624,1.318545054,1.253951753,1.07025584
11/29/2017,-0.004093379,0.002497882,-0.008113534,0.002087172,-0.000574759,0.000294618,0.000224832,1.628296021,1.544741489,1.711385294,1.453994039,1.317787209,1.254321189,1.070496468
11/30/2017,-0.005788736,0.000748402,-0.003122026,0.007481214,0.007264376,0.006450739,-0.008825503,1.618870245,1.545897577,1.706042304,1.46487168,1.327360111,1.262412488,1.061048798
12/1/2017,-0.001197743,0.005859403,0.00366402,-0.001056999,0.00164336,0.000517207,0.003734899,1.616931255,1.554955614,1.712293277,1.463323312,1.329541441,1.263065417,1.065011708
12/4/2017,0.002940946,-0.001808496,0.002985206,-0.000690911,-0.005163529,-0.003191609,-0.002543624,1.621686562,1.552143483,1.717404826,1.462312286,1.322676315,1.259034206,1.062302719
12/5/2017,0.005753481,0.000434497,-0.005341873,0.008952942,0.001042422,0.007512602,-0.00559596,1.631016905,1.552817884,1.708230667,1.475404283,1.324055102,1.268492829,1.056358115
