Effective Date 生效日期,No. of Constituents,Change 變動,Count 數目,Stock Code 股份代號,Listing Place 上市地點,Stock Name,股份名稱,Type
2014-03-10,148,Add 加入,36.0,194.0,Hong Kong 香港,Liu Chong Hing,廖創興企業,Small Cap
2014-03-10,148,Add 加入,36.0,86.0,Hong Kong 香港,Sun Hung Kai Co,新鴻基公司,Small Cap
2013-10-21,158,Delete 刪除,-1.0,2236.0,Hong Kong 香港,Wison Engineering,惠生工程,Mid Cap
2013-09-09,126,Delete 刪除,-21.0,2299.0,Hong Kong 香港,Billion Ind,百宏實業,Small Cap
2013-09-09,126,Delete 刪除,-21.0,1112.0,Hong Kong 香港,Biostime,合生元,Small Cap
2013-09-09,159,Delete 刪除,-2.0,3339.0,Hong Kong 香港,Lonking,中國龍工,Mid Cap
2013-09-09,126,Delete 刪除,-21.0,985.0,Hong Kong 香港,CST Mining,中科礦業,Small Cap
2013-09-09,126,Delete 刪除,-21.0,1029.0,Hong Kong 香港,IRC,鐵貨,Small Cap
2013-09-09,126,Delete 刪除,-21.0,1968.0,Hong Kong 香港,Peak Sport,匹克體育,Small Cap
2013-09-09,126,Delete 刪除,-21.0,1893.0,Hong Kong 香港,SINOMA,中材股份,Small Cap
2013-09-09,126,Delete 刪除,-21.0,1918.0,Hong Kong 香港,Sunac,融創中國,Small Cap
2013-09-09,126,Delete 刪除,-21.0,1997.0,Hong Kong 香港,RMIH,峻凌國際,Small Cap
2013-09-09,159,Add 加入,12.0,3668.0,Hong Kong 香港,Chinalco-CMC,中鋁礦業國際,Mid Cap
2013-09-09,126,Delete 刪除,-21.0,2236.0,Hong Kong 香港,Wison Engineering,惠生工程,Small Cap
2013-09-09,159,Delete 刪除,-2.0,763.0,Hong Kong 香港,ZTE,中興通訊,Mid Cap
2013-09-09,159,Add 加入,12.0,934.0,Hong Kong 香港,Sinopec Kantons,中石化冠德,Mid Cap
2013-09-09,159,Add 加入,12.0,2386.0,Hong Kong 香港,Sinopec SEG,中石化煉化工程,Mid Cap
2013-09-09,159,Add 加入,12.0,2380.0,Hong Kong 香港,China Power,中國電力,Mid Cap
2013-09-09,159,Add 加入,12.0,2236.0,Hong Kong 香港,Wison Engineering,惠生工程,Mid Cap
2013-09-09,159,Add 加入,12.0,1918.0,Hong Kong 香港,Sunac,融創中國,Mid Cap
2013-09-09,159,Add 加入,12.0,1898.0,Hong Kong 香港,China Coal,中煤能源,Mid Cap
2013-09-09,159,Add 加入,12.0,1378.0,Hong Kong 香港,Chinahongqiao,中國宏橋,Mid Cap
2013-09-09,159,Add 加入,12.0,1112.0,Hong Kong 香港,Biostime,合生元,Mid Cap
2013-09-09,159,Add 加入,12.0,867.0,Hong Kong 香港,CMS,康哲藥業,Mid Cap
2013-09-09,159,Add 加入,12.0,200.0,Hong Kong 香港,Melco Int'l Dev,新濠國際發展,Mid Cap
2013-09-09,159,Add 加入,12.0,53.0,Hong Kong 香港,Guoco Group,國浩集團,Mid Cap
2013-09-09,126,Delete 刪除,-21.0,2618.0,Hong Kong 香港,TCL Comm,TCL通訊,Small Cap
2013-09-09,126,Delete 刪除,-21.0,886.0,Hong Kong 香港,Silver Base,銀基集團,Small Cap
2013-09-09,126,Delete 刪除,-21.0,2380.0,Hong Kong 香港,China Power,中國電力,Small Cap
2013-09-09,126,Delete 刪除,-21.0,276.0,Hong Kong 香港,Mongolia Energy,蒙古能源,Small Cap
2013-09-09,126,Delete 刪除,-21.0,893.0,Hong Kong 香港,ChinaVTM Mining,中國鐵鈦,Small Cap
2013-09-09,126,Add 加入,22.0,3339.0,Hong Kong 香港,Lonking,中國龍工,Small Cap
2013-09-09,126,Add 加入,22.0,1628.0,Hong Kong 香港,Yuzhou Ppt,禹洲地產,Small Cap
2013-09-09,126,Add 加入,22.0,1666.0,Hong Kong 香港,Tong Ren Tang,同仁堂科技,Small Cap
2013-09-09,126,Add 加入,22.0,2178.0,Hong Kong 香港,Petro-King,百勤油服,Small Cap
2013-09-09,126,Add 加入,22.0,2382.0,Hong Kong 香港,Sunny Optical,舜宇光學科技,Small Cap
2013-09-09,126,Add 加入,22.0,2678.0,Hong Kong 香港,Texhong Textile,天虹紡織,Small Cap
2013-09-09,126,Add 加入,22.0,3337.0,Hong Kong 香港,Anton Oilfield,安東油田服務,Small Cap
2013-09-09,126,Add 加入,22.0,3836.0,Hong Kong 香港,Harmony Auto,和諧汽車,Small Cap
2013-09-09,126,Delete 刪除,-21.0,867.0,Hong Kong 香港,CMS,康哲藥業,Small Cap
2013-09-09,126,Add 加入,22.0,6881.0,Hong Kong 香港,CGS,中國銀河,Small Cap
2013-09-09,126,Delete 刪除,-21.0,190.0,Hong Kong 香港,HKC (Holdings),香港建設(控股),Small Cap
2013-09-09,126,Delete 刪除,-21.0,200.0,Hong Kong 香港,Melco Int'l Dev,新濠國際發展,Small Cap
2013-09-09,126,Delete 刪除,-21.0,269.0,Hong Kong 香港,CRTG,中國資源交通,Small Cap
2013-09-09,126,Delete 刪除,-21.0,934.0,Hong Kong 香港,Sinopec Kantons,中石化冠德,Small Cap
2013-09-09,126,Delete 刪除,-21.0,769.0,Hong Kong 香港,China RareEarth,中國稀土,Small Cap
2013-09-09,126,Add 加入,22.0,1382.0,Hong Kong 香港,Pacifictextiles,互太紡織,Small Cap
2013-09-09,126,Add 加入,22.0,1369.0,Hong Kong 香港,Wuzhou Int'l,五洲國際,Small Cap
2013-09-09,126,Add 加入,22.0,1314.0,Hong Kong 香港,Tsui Wah Hldg,翠華控股,Small Cap
2013-09-09,126,Add 加入,22.0,1308.0,Hong Kong 香港,SITC,海豐國際,Small Cap
2013-09-09,72,Delete 刪除,-1.0,1898.0,Hong Kong 香港,China Coal,中煤能源,Large Cap
2013-09-09,126,Add 加入,22.0,342.0,Hong Kong 香港,NewOcean Energy,新海能源,Small Cap
2013-09-09,126,Add 加入,22.0,368.0,Hong Kong 香港,Sinotrans Ship,中外運航運,Small Cap
2013-09-09,126,Add 加入,22.0,468.0,Hong Kong 香港,GApack,紛美包裝,Small Cap
2013-09-09,126,Add 加入,22.0,587.0,Hong Kong 香港,Hua Han,華瀚生物製藥,Small Cap
2013-09-09,126,Add 加入,22.0,715.0,Hong Kong 香港,Hutch Harb Ring,和記港陸,Small Cap
2013-09-09,126,Add 加入,22.0,763.0,Hong Kong 香港,ZTE,中興通訊,Small Cap
2013-09-09,126,Add 加入,22.0,775.0,Hong Kong 香港,CKLife Sciences,長江生命科技,Small Cap
2013-09-09,126,Add 加入,22.0,777.0,Hong Kong 香港,NetDragon,網龍,Small Cap
2013-09-09,126,Add 加入,22.0,958.0,Hong Kong 香港,HN Renewables,華能新能源,Small Cap
2013-09-09,126,Delete 刪除,-21.0,809.0,Hong Kong 香港,Global Bio-Chem,大成生化科技,Small Cap
2013-09-02,125,Delete 刪除,-1.0,331.0,Hong Kong 香港,PCD Stores,春天百貨,Small Cap
2013-03-18,149,Delete 刪除,-1.0,773.0,Hong Kong 香港,CH Metal Recycl,中國金屬再生資源,Mid Cap
2013-03-04,126,Delete 刪除,-17.0,2010.0,Hong Kong 香港,Real Nutri,瑞年國際,Small Cap
2013-03-04,126,Delete 刪除,-17.0,3393.0,Hong Kong 香港,Wasion Group,威勝集團,Small Cap
2013-03-04,126,Add 加入,17.0,1829.0,Hong Kong 香港,CMEC,中國機械工程,Small Cap
2013-03-04,126,Add 加入,17.0,1733.0,Hong Kong 香港,Winsway,永暉焦煤,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1633.0,Hong Kong 香港,Magic Holdings,美即控股,Small Cap
2013-03-04,126,Add 加入,17.0,1638.0,Hong Kong 香港,Kaisa Group,佳兆業集團,Small Cap
2013-03-04,126,Add 加入,17.0,1234.0,Hong Kong 香港,China Lilang,中國利郎,Small Cap
2013-03-04,126,Add 加入,17.0,1070.0,Hong Kong 香港,TCL Multimedia,TCL多媒體,Small Cap
2013-03-04,126,Add 加入,17.0,1030.0,Hong Kong 香港,Future Land,新城發展控股,Small Cap
2013-03-04,126,Add 加入,17.0,884.0,Hong Kong 香港,CIFI Hold GP,旭輝控股集團,Small Cap
2013-03-04,126,Add 加入,17.0,867.0,Hong Kong 香港,CMS,康哲藥業,Small Cap
2013-03-04,126,Add 加入,17.0,825.0,Hong Kong 香港,NWDS China,新世界百貨中國,Small Cap
2013-03-04,126,Add 加入,17.0,819.0,Hong Kong 香港,Tianneng Power,天能動力,Small Cap
2013-03-04,126,Add 加入,17.0,538.0,Hong Kong 香港,Ajisen (China),味千(中國),Small Cap
2013-03-04,126,Add 加入,17.0,196.0,Hong Kong 香港,Honghua Group,宏華集團,Small Cap
2013-03-04,126,Add 加入,17.0,2009.0,Hong Kong 香港,BBMG,金隅股份,Small Cap
2013-03-04,126,Add 加入,17.0,2098.0,Hong Kong 香港,Zall Dev,卓爾發展,Small Cap
2013-03-04,126,Add 加入,17.0,2236.0,Hong Kong 香港,Wison Engineering,惠生工程,Small Cap
2013-03-04,73,Delete 刪除,-4.0,3800.0,Hong Kong 香港,GCL-Poly Energy,保利協鑫能源,Large Cap
2013-03-04,126,Add 加入,17.0,2331.0,Hong Kong 香港,Li Ning,李寧,Small Cap
2013-03-04,126,Add 加入,17.0,3899.0,Hong Kong 香港,CIMC Enric,中集安瑞科,Small Cap
2013-03-04,126,Delete 刪除,-17.0,81.0,Hong Kong 香港,Ch Ovs G Oceans,中國海外宏洋集團,Small Cap
2013-03-04,126,Delete 刪除,-17.0,82.0,Hong Kong 香港,VODone,第一視頻,Small Cap
2013-03-04,126,Delete 刪除,-17.0,230.0,Hong Kong 香港,Minmetals Land,五礦建設,Small Cap
2013-03-04,126,Delete 刪除,-17.0,468.0,Hong Kong 香港,GAPack,紛美包裝,Small Cap
2013-03-04,126,Delete 刪除,-17.0,715.0,Hong Kong 香港,Hutch Harb Ring,和記港陸,Small Cap
2013-03-04,126,Delete 刪除,-17.0,842.0,Hong Kong 香港,Leoch Int'l,理士國際,Small Cap
2013-03-04,126,Delete 刪除,-17.0,980.0,Hong Kong 香港,Lianhua,聯華超市,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1083.0,Hong Kong 香港,Towngas China,港華燃氣,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1091.0,Hong Kong 香港,CITIC Dameng,中信大錳 ,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1200.0,Hong Kong 香港,Midland Holding,美聯集團,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1231.0,Hong Kong 香港,Newton Res,新礦資源,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1258.0,Hong Kong 香港,Chi NF Mining,中國有色礦業,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1308.0,Hong Kong 香港,SITC,海豐國際,Small Cap
2013-03-04,126,Delete 刪除,-17.0,1798.0,Hong Kong 香港,Datang Renew,大唐新能源,Small Cap
2013-03-04,150,Add 加入,8.0,1083.0,Hong Kong 香港,Towngas China,港華燃氣,Mid Cap
2013-03-04,73,Delete 刪除,-4.0,2038.0,Hong Kong 香港,FIH,富士康國際,Large Cap
2013-03-04,150,Delete 刪除,-10.0,538.0,Hong Kong 香港,Ajisen (China),味千(中國),Mid Cap
2013-03-04,150,Add 加入,8.0,81.0,Hong Kong 香港,Ch Ovs G Oceans,中國海外宏洋集團,Mid Cap
2013-03-04,73,Delete 刪除,-4.0,493.0,Hong Kong 香港,GOME,國美電器,Large Cap
2013-03-04,73,Delete 刪除,-4.0,1171.0,Hong Kong 香港,Yanzhou Coal,兗州煤業,Large Cap
2013-03-04,150,Delete 刪除,-10.0,2331.0,Hong Kong 香港,Li Ning,李寧,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,1768.0,Hong Kong 香港,Sateri,賽得利控股,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,1733.0,Hong Kong 香港,Winsway,永暉焦煤,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,1638.0,Hong Kong 香港,Kaisa Group,佳兆業集團,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,1234.0,Hong Kong 香港,China Lilang,中國利郎,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,825.0,Hong Kong 香港,NWDS China,新世界百貨中國,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,2009.0,Hong Kong 香港,BBMG,金隅股份,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,368.0,Hong Kong 香港,Sinotrans Ship,中外運航運,Mid Cap
2013-03-04,150,Add 加入,8.0,1339.0,Hong Kong 香港,PICC Group,中國人民保險集團,Mid Cap
2013-03-04,150,Delete 刪除,-10.0,43.0,Hong Kong 香港,C. P. Pokphand,卜蜂國際,Mid Cap
2013-03-04,150,Add 加入,8.0,1171.0,Hong Kong 香港,Yanzhou Coal,兗州煤業,Mid Cap
2013-03-04,150,Add 加入,8.0,493.0,Hong Kong 香港,GOME,國美電器,Mid Cap
2013-03-04,150,Add 加入,8.0,2039.0,Hong Kong 香港,CIMC,中集集團,Mid Cap
2013-03-04,150,Add 加入,8.0,3800.0,Hong Kong 香港,GCL-Poly Energy,保利協鑫能源,Mid Cap
2013-03-04,150,Add 加入,8.0,2038.0,Hong Kong 香港,FIH,富士康國際,Mid Cap
2012-09-10,126,Delete 刪除,-16.0,1146.0,Hong Kong 香港,Ch Outfitters,中國服飾控股,Small Cap
2012-09-10,126,Delete 刪除,-16.0,2333.0,Hong Kong 香港,GreatWall Motor,長城汽車,Small Cap
2012-09-10,126,Delete 刪除,-16.0,1382.0,Hong Kong 香港,PacificTextiles,互太紡織,Small Cap
2012-09-10,126,Delete 刪除,-16.0,1685.0,Hong Kong 香港,Boer Power,博耳電力,Small Cap
2012-09-10,126,Delete 刪除,-16.0,1900.0,Hong Kong 香港,China ITS,中國智能交通 ,Small Cap
2012-09-10,126,Delete 刪除,-16.0,1966.0,Hong Kong 香港,China SCE PPT,中駿置業,Small Cap
2012-09-10,126,Delete 刪除,-16.0,2208.0,Hong Kong 香港,Goldwind,金風科技,Small Cap
2012-09-10,126,Delete 刪除,-16.0,3813.0,Hong Kong 香港,Pou Sheng Int'l,寶勝國際,Small Cap
2012-09-10,126,Delete 刪除,-16.0,2678.0,Hong Kong 香港,Texhong Textile,天虹紡織,Small Cap
2012-09-10,126,Add 加入,14.0,576.0,Hong Kong 香港,Zhejiangexpress,浙江滬杭甬,Small Cap
2012-09-10,126,Add 加入,14.0,347.0,Hong Kong 香港,Angang Steel,鞍鋼股份,Small Cap
2012-09-10,152,Delete 刪除,-14.0,3818.0,Hong Kong 香港,China Dongxiang,中國動向,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,3933.0,Hong Kong 香港,United Lab,聯邦制藥,Mid Cap
2012-09-10,126,Delete 刪除,-16.0,1338.0,Hong Kong 香港,BaWang Group,霸王集團,Small Cap
2012-09-10,126,Add 加入,14.0,3818.0,Hong Kong 香港,China Dongxiang,中國動向,Small Cap
2012-09-10,126,Delete 刪除,-16.0,1086.0,Hong Kong 香港,Goodbaby Intl,好孩子國際,Small Cap
2012-09-10,126,Add 加入,14.0,1393.0,Hong Kong 香港,Hidili Industry,恒鼎實業,Small Cap
2012-09-10,126,Add 加入,14.0,934.0,Hong Kong 香港,Sinopec Kantons,中石化冠德,Small Cap
2012-09-10,126,Add 加入,14.0,1138.0,Hong Kong 香港,China Ship Dev,中海發展,Small Cap
2012-09-10,126,Add 加入,14.0,1258.0,Hong Kong 香港,Chi NF Mining,中國有色礦業,Small Cap
2012-09-10,126,Add 加入,14.0,1308.0,Hong Kong 香港,SITC,海豐國際,Small Cap
2012-09-10,126,Add 加入,14.0,1361.0,Hong Kong 香港,361 Degrees,361度,Small Cap
2012-09-10,126,Add 加入,14.0,1368.0,Hong Kong 香港,Xtep Int'l,特步國際,Small Cap
2012-09-10,126,Add 加入,14.0,3382.0,Hong Kong 香港,TianjinPort Dev,天津港發展,Small Cap
2012-09-10,126,Delete 刪除,-16.0,976.0,Hong Kong 香港,Chiho-Tiande,齊合天地,Small Cap
2012-09-10,152,Delete 刪除,-14.0,1700.0,Hong Kong 香港,Springland,華地國際控股,Mid Cap
2012-09-10,126,Add 加入,14.0,3933.0,Hong Kong 香港,United Lab,聯邦制藥,Small Cap
2012-09-10,126,Delete 刪除,-16.0,182.0,Hong Kong 香港,China WindPower,中國風電,Small Cap
2012-09-10,126,Delete 刪除,-16.0,238.0,Hong Kong 香港,Evergreen Int,長興國際,Small Cap
2012-09-10,126,Delete 刪除,-16.0,569.0,Hong Kong 香港,CH Automation,中國自動化,Small Cap
2012-09-10,126,Delete 刪除,-16.0,904.0,Hong Kong 香港,China Green,中國綠色食品,Small Cap
2012-09-10,152,Delete 刪除,-14.0,3382.0,Hong Kong 香港,TianjinPort Dev,天津港發展,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,467.0,Hong Kong 香港,UnitedEnergy GP,聯合能源集團,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,1393.0,Hong Kong 香港,Hidili Industry,恒鼎實業,Mid Cap
2012-09-10,152,Add 加入,12.0,1101.0,Hong Kong 香港,CH Rongsheng,中國熔盛重工,Mid Cap
2012-09-10,77,Delete 刪除,-10.0,363.0,Hong Kong 香港,Shanghai Ind H,上海實業控股,Large Cap
2012-09-10,77,Delete 刪除,-10.0,330.0,Hong Kong 香港,Esprit Hldgs,思捷環球,Large Cap
2012-09-10,77,Delete 刪除,-10.0,316.0,Hong Kong 香港,OOIL,東方海外國際,Large Cap
2012-09-10,77,Delete 刪除,-10.0,10.0,Hong Kong 香港,Hang Lung Group,恒隆集團,Large Cap
2012-09-10,77,Add 加入,1.0,1972.0,Hong Kong 香港,Swire Properties,太古地產,Large Cap
2012-09-10,152,Add 加入,12.0,2689.0,Hong Kong 香港,ND Paper,玖龍紙業,Mid Cap
2012-09-10,152,Add 加入,12.0,2333.0,Hong Kong 香港,GreatWall Motor,長城汽車,Mid Cap
2012-09-10,152,Add 加入,12.0,1068.0,Hong Kong 香港,Yurun Food,雨潤食品,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,1368.0,Hong Kong 香港,Xtep Int'l,特步國際,Mid Cap
2012-09-10,152,Add 加入,12.0,966.0,Hong Kong 香港,China Taiping,中國太平,Mid Cap
2012-09-10,152,Add 加入,12.0,737.0,Hong Kong 香港,Hopewell Infra,合和公路基建,Mid Cap
2012-09-10,152,Add 加入,12.0,606.0,Hong Kong 香港,China Agri,中國糧油控股,Mid Cap
2012-09-10,152,Add 加入,12.0,363.0,Hong Kong 香港,Shanghai Ind H,上海實業控股,Mid Cap
2012-09-10,152,Add 加入,12.0,330.0,Hong Kong 香港,Esprit Hldgs,思捷環球,Mid Cap
2012-09-10,152,Add 加入,12.0,316.0,Hong Kong 香港,OOIL,東方海外國際,Mid Cap
2012-09-10,126,Add 加入,14.0,589.0,Hong Kong 香港,Ports,寶姿,Small Cap
2012-09-10,152,Add 加入,12.0,3368.0,Hong Kong 香港,Parkson Group,百盛集團,Mid Cap
2012-09-10,77,Delete 刪除,-10.0,606.0,Hong Kong 香港,China Agri,中國糧油控股,Large Cap
2012-09-10,77,Delete 刪除,-10.0,966.0,Hong Kong 香港,China Taiping,中國太平,Large Cap
2012-09-10,77,Delete 刪除,-10.0,1068.0,Hong Kong 香港,Yurun Food,雨潤食品,Large Cap
2012-09-10,152,Delete 刪除,-14.0,1361.0,Hong Kong 香港,361 Degrees,361度,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,1308.0,Hong Kong 香港,SITC,海豐國際,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,1138.0,Hong Kong 香港,China Ship Dev,中海發展,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,658.0,Hong Kong 香港,C Transmission,中國高速傳動,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,576.0,Hong Kong 香港,Zhejiangexpress,浙江滬杭甬,Mid Cap
2012-09-10,152,Delete 刪除,-14.0,347.0,Hong Kong 香港,Angang Steel,鞍鋼股份,Mid Cap
2012-09-10,126,Add 加入,14.0,658.0,Hong Kong 香港,C Transmission,中國高速傳動,Small Cap
2012-09-10,152,Delete 刪除,-14.0,341.0,Hong Kong 香港,Cafe de Coral H,大家樂集團,Mid Cap
2012-09-10,152,Add 加入,12.0,6837.0,Hong Kong 香港,Haitong Securities,海通證券,Mid Cap
2012-09-10,77,Delete 刪除,-10.0,3368.0,Hong Kong 香港,Parkson Group,百盛集團,Large Cap
2012-09-10,77,Delete 刪除,-10.0,2689.0,Hong Kong 香港,ND Paper,玖龍紙業,Large Cap
2012-09-10,77,Delete 刪除,-10.0,1101.0,Hong Kong 香港,CH Rongsheng,中國熔盛重工,Large Cap
2012-08-06,128,Delete 刪除,-1.0,2468.0,Hong Kong 香港,Trony Solar,創益太陽能,Small Cap
2012-06-04,86,Delete 刪除,-1.0,1688.0,Hong Kong 香港,Alibaba,阿里巴巴,Large Cap
2012-05-14,154,Delete 刪除,-1.0,589.0,Hong Kong 香港,Ports,寶姿,Mid Cap
2012-04-30,129,Delete 刪除,-1.0,1698.0,Hong Kong 香港,Boshiwa Int'l,博士蛙國際,Small Cap
2012-03-05,87,Delete 刪除,-6.0,1378.0,Hong Kong 香港,ChinaHongqiao,中國宏橋,Large Cap
2012-03-05,130,Add 加入,18.0,81.0,Hong Kong 香港,Ch Ovs G Oceans,中國海外宏洋集團,Small Cap
2012-03-05,130,Delete 刪除,-27.0,67.0,Hong Kong 香港,Lumena Newmat,旭光高新材料,Small Cap
2012-03-05,155,Add 加入,14.0,6030.0,Hong Kong 香港,CITIC Sec,中信証券,Mid Cap
2012-03-05,155,Add 加入,14.0,3377.0,Hong Kong 香港,Sino-Ocean Land,遠洋地產,Mid Cap
2012-03-05,155,Add 加入,14.0,1988.0,Hong Kong 香港,Minsheng Banking,民生銀行,Mid Cap
2012-03-05,155,Add 加入,14.0,1800.0,Hong Kong 香港,China Comm Cons,中國交通建設,Mid Cap
2012-03-05,155,Add 加入,14.0,1387.0,Hong Kong 香港,Renhe Comm,人和商業,Mid Cap
2012-03-05,155,Add 加入,14.0,1336.0,Hong Kong 香港,NCI,新華保險,Mid Cap
2012-03-05,155,Add 加入,14.0,1293.0,Hong Kong 香港,Baoxin Auto,寶信汽車,Mid Cap
2012-03-05,155,Add 加入,14.0,1211.0,Hong Kong 香港,BYD Company,比亞迪股份,Mid Cap
2012-03-05,155,Add 加入,14.0,315.0,Hong Kong 香港,SmarTone Tele,數碼通電訊,Mid Cap
2012-03-05,155,Add 加入,14.0,215.0,Hong Kong 香港,HutchTel HK,和記電訊香港,Mid Cap
2012-03-05,155,Add 加入,14.0,189.0,Hong Kong 香港,Dongyue Group,東岳集團,Mid Cap
2012-03-05,155,Add 加入,14.0,178.0,Hong Kong 香港,Sa Sa Int'l,莎莎國際,Mid Cap
2012-03-05,155,Add 加入,14.0,67.0,Hong Kong 香港,Lumena Newmat,旭光高新材料,Mid Cap
2012-03-05,155,Add 加入,14.0,43.0,Hong Kong 香港,C. P. Pokphand,卜蜂國際,Mid Cap
2012-03-05,130,Add 加入,18.0,269.0,Hong Kong 香港,CRTG,中國資源交通,Small Cap
2012-03-05,130,Add 加入,18.0,1698.0,Hong Kong 香港,Boshiwa Int'l,博士蛙國際,Small Cap
2012-03-05,130,Add 加入,18.0,2343.0,Hong Kong 香港,Pacific Basin,太平洋航運,Small Cap
2012-03-05,155,Delete 刪除,-11.0,276.0,Hong Kong 香港,Mongolia Energy,蒙古能源,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,285.0,Hong Kong 香港,BYD Electronic,比亞迪電子,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,331.0,Hong Kong 香港,PCD Stores,春天百貨,Mid Cap
2012-03-05,130,Add 加入,18.0,697.0,Hong Kong 香港,Shougang Int'l,首長國際,Small Cap
2012-03-05,130,Add 加入,18.0,1618.0,Hong Kong 香港,MCC,中國中冶,Small Cap
2012-03-05,130,Add 加入,18.0,1338.0,Hong Kong 香港,BaWang Group,霸王集團,Small Cap
2012-03-05,130,Add 加入,18.0,1238.0,Hong Kong 香港,Powerlong,寶龍地產,Small Cap
2012-03-05,130,Add 加入,18.0,1231.0,Hong Kong 香港,Newton Res,新礦資源,Small Cap
2012-03-05,130,Add 加入,18.0,1149.0,Hong Kong 香港,Anxin-China,中國安芯,Small Cap
2012-03-05,130,Add 加入,18.0,1146.0,Hong Kong 香港,Ch Outfitters,中國服飾控股,Small Cap
2012-03-05,130,Add 加入,18.0,809.0,Hong Kong 香港,Global Bio-Chem,大成生化科技,Small Cap
2012-03-05,130,Add 加入,18.0,604.0,Hong Kong 香港,Shenzhen Invest,深圳控股,Small Cap
2012-03-05,155,Delete 刪除,-11.0,604.0,Hong Kong 香港,Shenzhen Invest,深圳控股,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,2343.0,Hong Kong 香港,Pacific Basin,太平洋航運,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,2099.0,Hong Kong 香港,ChinaGoldIntl,中國黃金國際,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,1698.0,Hong Kong 香港,Boshiwa Int'l,博士蛙國際,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,1618.0,Hong Kong 香港,MCC,中國中冶,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,1338.0,Hong Kong 香港,BaWang Group,霸王集團,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,737.0,Hong Kong 香港,Hopewell Infra,合和公路基建,Mid Cap
2012-03-05,155,Delete 刪除,-11.0,697.0,Hong Kong 香港,Shougang Int'l,首長國際,Mid Cap
2012-03-05,130,Delete 刪除,-27.0,43.0,Hong Kong 香港,C. P. Pokphand,卜蜂國際,Small Cap
2012-03-05,130,Add 加入,18.0,1997.0,Hong Kong 香港,RMIH,峻凌國際,Small Cap
2012-03-05,130,Delete 刪除,-27.0,171.0,Hong Kong 香港,Silver Grant,銀建國際,Small Cap
2012-03-05,87,Delete 刪除,-6.0,1800.0,Hong Kong 香港,China Comm Cons,中國交通建設,Large Cap
2012-03-05,130,Delete 刪除,-27.0,178.0,Hong Kong 香港,Sa Sa Int'l,莎莎國際,Small Cap
2012-03-05,130,Delete 刪除,-27.0,1111.0,Hong Kong 香港,Chong Hing Bank,創興銀行,Small Cap
2012-03-05,130,Delete 刪除,-27.0,1168.0,Hong Kong 香港,Sinolink Hold,百仕達控股,Small Cap
2012-03-05,130,Add 加入,18.0,566.0,Hong Kong 香港,Apollo Solar Energy,鉑陽太陽能,Small Cap
2012-03-05,87,Add 加入,1.0,6808.0,Hong Kong 香港,Sunart Retail,高鑫零售,Large Cap
2012-03-05,87,Delete 刪除,-6.0,1211.0,Hong Kong 香港,BYD Company,比亞迪股份,Large Cap
2012-03-05,130,Delete 刪除,-27.0,1628.0,Hong Kong 香港,Yuzhou PPT,禹洲地產,Small Cap
2012-03-05,87,Delete 刪除,-6.0,1387.0,Hong Kong 香港,Renhe Comm,人和商業,Large Cap
2012-03-05,87,Delete 刪除,-6.0,1988.0,Hong Kong 香港,Minsheng Banking,民生銀行,Large Cap
2012-03-05,130,Delete 刪除,-27.0,983.0,Hong Kong 香港,SOCAM Dev,瑞安建業,Small Cap
2012-03-05,87,Delete 刪除,-6.0,3377.0,Hong Kong 香港,Sino-Ocean Land,遠洋地產,Large Cap
2012-03-05,130,Delete 刪除,-27.0,1683.0,Hong Kong 香港,IMM,國際煤機,Small Cap
2012-03-05,130,Delete 刪除,-27.0,2300.0,Hong Kong 香港,AMVIG Holdings,澳科控股,Small Cap
2012-03-05,130,Delete 刪除,-27.0,2362.0,Hong Kong 香港,Jinchuan Int'l,金川國際,Small Cap
2012-03-05,130,Delete 刪除,-27.0,3336.0,Hong Kong 香港,Ju Teng Intl,巨騰國際,Small Cap
